AS	American Samoa	1	544	10	0,1	684[2-9]\d{6}				011	10	6846(?:22|33|44|55|77|88|9[19])\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
AD	Andorra	376	213	6,9	0	690\d{6}|[356]\d{5}	(\d{3})(\d{3});(\d{4})(\d{4});(\d{3})(\d{3})(\d{3})	$1 $2;$1 $2;$1 $2 $3	[135-9];1;6	00	6,8	[78]\d{5}|180[02]\d{4}	eu	6	[19]\d{5}							
AO	Angola	244	631	9	0	9[1-59]\d{7}	(\d{3})(\d{3})(\d{3})	$1 $2 $3	[29]	00	9	2\d(?:[25-9]\d|\d[25-9])\d{5}	row									
AI	Anguilla	1	365	10	0,1	264(?:235|476|5(?:3[6-9]|8[1-4])|7(?:29|72))\d{4}				011	10	2644(?:6[12]|9[78])\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
AG	Antigua and Barbuda	1	344	10	0,1	268[2-9]\d{6}				011	10	268(?:4(?:6[0-38]|84)|56[0-2])\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	26848[01]\d{4}|900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}|26840[69]\d{4}							
AR	Argentina	54	722	10,11	0	675\d{7}|9(?:11[2-9]\d{7}|(?:2(?:2[013]|3[067]|49|6[01346]|80|9[147-9])|3(?:36|4[12358]|5[138]|6[24]|7[069]|8[013578]))[2-9]\d{6}|\d{4}[2-9]\d{5})	(\d{3});(\d{2})(\d{4});(\d{3})(\d{4});(\d{4})(\d{4});(\d{4})(\d{2})(\d{4});(\d{2})(\d{4})(\d{4});(\d{3})(\d{3})(\d{4});(\d{3})(\d{3})(\d{4});(\d)(\d{4})(\d{2})(\d{4});(\d)(\d{2})(\d{4})(\d{4});(\d)(\d{3})(\d{3})(\d{4})	$1;$1-$2;$1-$2;$1-$2;$1 $2-$3;$1 $2-$3;$1 $2-$3;$1-$2-$3;$1 $2 $3-$4;$1 $2 $3-$4;$1 $2 $3-$4	[09]|1(?:[02]|1[02-5]);[2-7]|8[0-7];[2-7]|8[013-8];2[0-8]|[3-7];2(?:2[024-9]|3[0-59]|47|6[245]|9[02-8])|3(?:3[28]|4[03-9]|5[2-46-8]|7[1-578]|8[2-9])#2(?:[23]02|6(?:[25]|4[6-8])|9(?:[02356]|4[02568]|72|8[23]))|3(?:3[28]|4(?:[04679]|3[5-8]|5[4-68]|8[2379])|5(?:[2467]|3[237]|8[2-5])|7[1-578]|8(?:[2469]|3[2578]|5[4-8]|7[36-8]|8[5-8]))|2(?:2[24-9]|3[1-59]|47)#2(?:[23]02|6(?:[25]|4(?:64|[78]))|9(?:[02356]|4(?:[0268]|5[2-6])|72|8[23]))|3(?:3[28]|4(?:[04679]|3[78]|5(?:4[46]|8)|8[2379])|5(?:[2467]|3[237]|8[23])|7[1-578]|8(?:[2469]|3[278]|5[56][46]|86[3-6]))|2(?:2[24-9]|3[1-59]|47)|38(?:[58][78]|7[378])|3(?:4[35][56]|58[45]|8(?:[38]5|54|76))[4-6]#2(?:[23]02|6(?:[25]|4(?:64|[78]))|9(?:[02356]|4(?:[0268]|5(?:[24-6]|3[2-5]))|72|8[23]))|3(?:3[28]|4(?:[04679]|3(?:5(?:4[0-25689]|[56])|[78])|58|8[2379])|5(?:[2467]|3[237]|8(?:[23]|4(?:[45]|60)|5(?:4[0-39]|5|64)))|7[1-578]|8(?:[2469]|3[278]|54(?:4|5[13-7]|6[89])|86[3-6]))|2(?:2[24-9]|3[1-59]|47)|38(?:[58][78]|7[378])|3(?:454|85[56])[46]|3(?:4(?:36|5[56])|8(?:[38]5|76))[4-6];1;[23];[68];9(?:2[2-469]|3[3-578])#9(?:2(?:2[024-9]|3[0-59]|47|6[245]|9[02-8])|3(?:3[28]|4[03-9]|5[2-46-8]|7[1-578]|8[2-9]))#9(?:2(?:[23]02|6(?:[25]|4[6-8])|9(?:[02356]|4[02568]|72|8[23]))|3(?:3[28]|4(?:[04679]|3[5-8]|5[4-68]|8[2379])|5(?:[2467]|3[237]|8[2-5])|7[1-578]|8(?:[2469]|3[2578]|5[4-8]|7[36-8]|8[5-8])))|92(?:2[24-9]|3[1-59]|47)#9(?:2(?:[23]02|6(?:[25]|4(?:64|[78]))|9(?:[02356]|4(?:[0268]|5[2-6])|72|8[23]))|3(?:3[28]|4(?:[04679]|3[78]|5(?:4[46]|8)|8[2379])|5(?:[2467]|3[237]|8[23])|7[1-578]|8(?:[2469]|3[278]|5(?:[56][46]|[78])|7[378]|8(?:6[3-6]|[78]))))|92(?:2[24-9]|3[1-59]|47)|93(?:4[35][56]|58[45]|8(?:[38]5|54|76))[4-6]#9(?:2(?:[23]02|6(?:[25]|4(?:64|[78]))|9(?:[02356]|4(?:[0268]|5(?:[24-6]|3[2-5]))|72|8[23]))|3(?:3[28]|4(?:[04679]|3(?:5(?:4[0-25689]|[56])|[78])|5(?:4[46]|8)|8[2379])|5(?:[2467]|3[237]|8(?:[23]|4(?:[45]|60)|5(?:4[0-39]|5|64)))|7[1-578]|8(?:[2469]|3[278]|5(?:4(?:4|5[13-7]|6[89])|[56][46]|[78])|7[378]|8(?:6[3-6]|[78]))))|92(?:2[24-9]|3[1-59]|47)|93(?:4(?:36|5[56])|8(?:[38]5|76))[4-6];91;9	00	10	11\d{8}|(?:2(?:2(?:[013]\d|2[13-79]|4[1-6]|5[2457]|6[124-8]|7[1-4]|8[13-6]|9[1267])|3(?:1[467]|2[03-6]|3[13-8]|[49][2-6]|5[2-8]|[067]\d)|4(?:7[3-8]|9\d)|6(?:[01346]\d|2[24-6]|5[15-8])|80\d|9(?:[0124789]\d|3[1-6]|5[234]|6[2-46]))|3(?:3(?:2[79]|6\d|8[2578])|4(?:[78]\d|0[0124-9]|[1-35]\d|4[24-7]|6[02-9]|9[123678])|5(?:[138]\d|2[1245]|4[1-9]|6[2-4]|7[1-6])|6[24]\d|7(?:[0469]\d|1[1568]|2[013-9]|3[145]|5[14-8]|7[2-57]|8[0-24-9])|8(?:[013578]\d|2[15-7]|4[13-6]|6[1-357-9]|9[124]))|670\d)\d{6}|800\d{7}	row	10	810\d{7}|60[04579]\d{7}							
AM	Armenia	374	283	8	0	(?:33|4[1349]|55|77|88|9[1-9])\d{6}	(\d{3})(\d{2})(\d{3});(\d{3})(\d{5});(\d{2})(\d{6});(\d{2})(\d{6})	$1 $2 $3;$1 $2;$1 $2;$1 $2	[89]0;2|3[12];1|47;[3-9]	00	8	(?:(?:1[0-25]|47)\d|2(?:2[2-46]|3[1-8]|4[2-69]|5[2-7]|6[1-9]|8[1-7])|3[12]2)\d{5}|800\d{5}	row	8	60(?:2[078]|[3-8]\d|90)\d{4}|80[1-4]\d{5}|90[016]\d{5}							
AW	Aruba	297	363	7	0	(?:290|5[69]\d|6(?:[03]0|22|4[0-2]|[69]\d)|7(?:[34]\d|7[07])|9(?:6[45]|9[4-8]))\d{4}	(\d{3})(\d{4})	$1 $2	[25-9]	00	7	5(?:2\d|8[1-9])\d{4}|800\d{4}	row	7	(?:28\d|501)\d{4}|900\d{4}							
AC	Ascension Island	247	999	5	0	4\d{4}				00	5	6[2-467]\d{3}	row	6	(?:0[1-9]|[1589]\d)\d{4}							
AU	Australia	61	505	9	0	4(?:(?:4[047-9]\d|5[0-25-9]\d|7[02-9]\d|9[0-37-9]\d|[0-3]\d{2})|6(?:10|[06-9]\d)|8(?:3[0-389]|[0-24-9]\d))\d{5}	(\d{2})(\d{3,4});(\d{2})(\d{2})(\d{2});(\d{3})(\d{3});(\d{3})(\d{4});(\d{4})(\d{3,4});(\d{2})(\d{3})(\d{2,4});(\d{3})(\d{3})(\d{3});(\d)(\d{4})(\d{4});(\d{4})(\d{3})(\d{3})	$1 $2;$1 $2 $3;$1 $2;$1 $2;$1 $2;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3	16;13;19;180#1802;19;16;14|[45];[2378];1(?:30|[89])	(?:14(?:1[14]|34|4[17]|[56]6|7[47]|88))?001[14-689]	7,9,10	(?:[237]\d{5}|8(?:[6-8]\d{4}|9(?:[02-9]\d{3}|1(?:6[0135-9]\d|[0-57-9]\d{2}))|51(?:0(?:0[03-9]|3[2-9]|5[0-8]|6[1-9]|8[0-6]|[1247]\d)|1(?:1[69]|4[0-4]|[23]\d))))\d{3}|180(?:0\d{3}|2)\d{3}	row	5,6,7,8,9,10	(?:14(?:5(?:1[0458]|[23][458])|71\d)|550\d\d)\d{4}|13(?:00\d{3}|45[0-4]|\d)\d{3}|19(?:0[0126]\d|[679])\d{5}|500\d{6}|16\d{3,7}							
AT	Austria	43	232	10,11,12,13	0	6(?:5[0-3579]|6[013-9]|[7-9]\d)\d{4,10}	(\d)(\d{3,12});(\d{3})(\d{2});(\d{2})(\d{3,5});(\d{6});(\d{3})(\d{3,10});(\d{4})(\d{3,9});(\d{2})(\d{3})(\d{3,4});(\d{2})(\d{4})(\d{4,7})	$1 $2;$1 $2;$1 $2;$1;$1 $2;$1 $2;$1 $2 $3;$1 $2 $3	1(?:11|[2-9]);517;5[079];1;(?:31|4)6|51|6(?:5[0-3579]|[6-9])|7(?:20|32|8)|[89];[2-467]|5[2-6];5;5	00	4,5,6,7,8,9,10,11,12,13	1(?:11\d|[2-9]\d{3,11})|(?:316|463|(?:51|66|73)2)\d{3,10}|(?:2(?:1[467]|2[13-8]|5[2357]|6[1-46-8]|7[1-8]|8[124-7]|9[1458])|3(?:1[1-578]|3[23568]|4[5-7]|5[1378]|6[1-38]|8[3-68])|4(?:2[1-8]|35|7[1368]|8[2457])|5(?:2[1-8]|3[357]|4[147]|5[12578]|6[37])|6(?:13|2[1-47]|4[1-35-8]|5[468])|7(?:2[1-8]|35|4[13478]|5[68]|6[16-8]|7[1-6]|9[45]))\d{4,10}|800\d{6,10}	eu	8,9,10,11,12,13	5(?:0[1-9]|17|[79]\d)\d{2,10}|7[28]0\d{6,10}|8(?:10\d|2(?:[01]\d|8\d?))\d{5,9}|9(?:0[01]|3[019])\d{6,10}							
AZ	Azerbaijan	994	400	9	0	(?:36554|(?:10|4[04]|5[015]|60|7[07]|99)\d{3})\d{4}	(\d{3})(\d{2})(\d{2});(\d{3})(\d{2})(\d{2})(\d{2});(\d{2})(\d{3})(\d{2})(\d{2});(\d{2})(\d{3})(\d{2})(\d{2})	$1 $2 $3;$1 $2 $3 $4;$1 $2 $3 $4;$1 $2 $3 $4	[1-9];9;[12]|365#[12]|365#[12]|365(?:[0-46-9]|5[0-35-9]);[3-8]	00	9	(?:1[28]\d{3}|2(?:02|1[24]|2[2-4]|33|[45]2|6[23])\d{2}|365(?:[0-46-9]\d|5[0-35-9]))\d{4}|88\d{7}	row	9	900200\d{3}							
BS	Bahamas	1	364	10	0,1	242[2-9]\d{6}				011	10	242(?:3(?:02|[236][1-9]|4[0-24-9]|5[0-68]|7[3467]|8[0-4]|9[2-467])|461|502|6(?:0[1-4]|12|2[013]|[45]0|7[67]|8[78]|9[89])|7(?:02|88))\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	242225[0-46-9]\d{3}|900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
BH	Bahrain	973	426	8	0	(?:3(?:[1-4679]\d|5[013-69]|8[0-47-9])\d|6(?:3(?:00|33|6[16])|6(?:[69]\d|3[03-9]|7[0-6])))\d{4}	(\d{4})(\d{4})	$1 $2	[13679]|8[047]	00	8	(?:1(?:3[1356]|6[0156]|7\d)\d|6(?:1[16]\d|500|6(?:0\d|3[12]|44|7[7-9]|88)|9[69][69])|7(?:1(?:11|78)|7\d\d))\d{4}|80\d{6}	row	8	84\d{6}|(?:87|9[014578])\d{6}							
BD	Bangladesh	880	470	10	0	(?:1[13-9]\d|(?:3[78]|44)[02-9]|6(?:44|6[02-9]))\d{7}	(\d{2})(\d{4,6});(\d{3})(\d{3,7});(\d{4})(\d{3,6});(\d)(\d{7,8})	$1-$2;$1-$2;$1-$2;$1-$2	31[5-7]|[459]1;3(?:[67]|8[013-9])|4(?:6[168]|7|[89][18])|5(?:6[128]|9)|6(?:28|4[14]|5)|7[2-589]|8(?:0[014-9]|[12])|9[358]|(?:3[2-5]|4[235]|5[2-578]|6[0389]|76|8[3-7]|9[24])1|(?:44|66)[01346-9];[13-9];2	00	6,7,8,9,10	(?:3(?:03[56]|224)|4(?:22[25]|653))\d{3,4}|(?:4(?:31\d\d|[46]23)|5(?:222|32[37]))\d{3}(?:\d{2})?|(?:3(?:42[47]|529|823)|4(?:027|525|658)|(?:56|73)2|6257|9[35]1)\d{3}|(?:3(?:02[348]|22[35]|324|422)|4(?:22[67]|32[236-9]|6(?:2[46]|5[57])|953)|5526|6(?:024|6655)|81)\d{4,5}|(?:2(?:7(?:1[0-267]|2[0-289]|3[0-29]|4[01]|5[1-3]|6[013]|7[0178]|91)|8(?:0[125]|1[1-6]|2[0157-9]|3[1-69]|41|6[1-35]|7[1-5]|8[1-8]|9[0-6])|9(?:0[0-2]|1[0-4]|2[568]|3[3-6]|5[5-7]|6[01367]|7[15]|8[014-9]))|3(?:0(?:2[025-79]|3[2-4])|22[12]|32[2356]|824)|4(?:02[09]|22[348]|32[045]|523|6(?:27|54))|666(?:22|53)|8(?:4[12]|[5-7]2)|9(?:[024]2|81))\d{4}|(?:2[45]\d\d|3(?:1(?:2[5-7]|[5-7])|425|822)|4(?:033|1\d|[257]1|332|4(?:2[246]|5[25])|6(?:25|56|62)|8(?:23|54)|92[2-5])|5(?:02[03489]|22[457]|32[569]|42[46]|6(?:[18]|53)|724|826)|6(?:023|2(?:2[2-5]|5[3-5]|8)|32[3478]|42[34]|52[47]|6(?:[18]|6(?:2[34]|5[24]))|[78]2[2-5]|92[2-6])|7(?:02|21\d|[3-589]1|6[12]|72[24])|8(?:0|217|3[12]|[5-7]1)|9[24]1)\d{5}|(?:(?:3[2-8]|5[2-57-9]|6[03-589])1|4[4689][18])\d{5}|[59]1\d{5}|80[03]\d{7}	row	10	96(?:0[469]|1[0-47]|6[69]|3[389]|7[78])\d{6}							
BB	Barbados	1	342	10	0,1	246[2-9]\d{6}				011	10	246(?:7[35]7|2(?:2[78]|7[0-4])|4(?:1[024-6]|2\d|3[2-9])|5(?:2[0-2]|54|7[1-3]|[34]\d)|6(?:2\d|38)|9(?:1[89]|63))\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	246(?:292|367|4(?:1[7-9]|3[01]|44|67)|7(?:36|53))\d{4}|24631\d{5}|900\d{7}|246976\d{4}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
BY	Belarus	375	257	9	0	(?:(?:33\d|44\d)|2(?:5[5-9]|9[1-9]))\d{6}	(\d{2})(\d{3})(\d{2})(\d{2});(\d{3})(\d{2})(\d{2})(\d{2});(\d{4})(\d{2})(\d{3});([89]\d{2})(\d{3})(\d{4});(82\d)(\d{4})(\d{4});(800)(\d{3});(800)(\d{2})(\d{2,4})	$1 $2-$3-$4;$1 $2-$3-$4;$1 $2-$3;$1 $2 $3;$1 $2 $3;$1 $2;$1 $2 $3	17[0-3589]|2[4-9]|[34]#17(?:[02358]|1[0-2]|9[0189])|2[4-9]|[34];1(?:5[24]|6[235]|7[467])|2(?:1[246]|2[25]|3[26])#1(?:5[24]|6(?:2|3[04-9]|5[0346-9])|7(?:[46]|7[37-9]))|2(?:1[246]|2[25]|3[26]);1(?:5[169]|6[3-5]|7[179])|2(?:1[35]|2[34]|3[3-5])#1(?:5[169]|6(?:3[1-3]|4|5[125])|7(?:1[3-9]|7[0-24-6]|9[2-7]))|2(?:1[35]|2[34]|3[3-5]);8[01]|9;82;800;800	810	6,7,8,9,10,11	(?:1(?:5(?:1[1-5]|[24]\d|6[2-4]|9[1-7])|6(?:[235]\d|4[1-7])|7\d{2})|2(?:1(?:[246]\d|3[0-35-9]|5[1-9])|2(?:[235]\d|4[0-8])|3(?:[26]\d|3[02-79]|4[024-7]|5[03-7])))\d{5}|8(?:0[13]|20\d)\d{7}|800\d{3,7}	row	9,10	249\d{6}|(?:810|902)\d{7}							
BE	Belgium	32	206	9	0	4(?:5[56]|6[0-35-9]|8[03-9]|[79]\d)\d{6}	(\d{3})(\d{2})(\d{3});(\d)(\d{3})(\d{2})(\d{2});(\d{2})(\d{2})(\d{2})(\d{2});(\d{3})(\d{2})(\d{2})(\d{2})	$1 $2 $3;$1 $2 $3 $4;$1 $2 $3 $4;$1 $2 $3 $4	(?:80|9)0;[239]|4[23];[15-8];4	00	8	(?:1[0-69]|[23][2-8]|4[23]|5\d|6[013-57-9]|71|8[1-79]|9[2-4])\d{6}|80[2-8]\d{5}|800[1-9]\d{4}	eu	8	78(?:0[57]|1[0458]|2[25]|3[5-8]|48|[56]0|7[078])\d{4}|7879\d{4}|(?:70(?:2[0-57]|3[0457]|44|69|7[0579])|90(?:0[0-35-8]|1[36]|2[0-3568]|3[0135689]|4[2-68]|5[1-68]|6[0-378]|7[23568]|9[34679]))\d{4}							
BZ	Belize	501	702	7		6[0-35-7]\d{5}	(\d{3})(\d{4});(\d)(\d{3})(\d{4})(\d{3})	$1-$2;$1-$2-$3-$4	[2-8];0	00	7,11	(?:2(?:[02]\d|36)|[3-58][02]\d|7(?:[02]\d|32))\d{4}|0800\d{7}	row									
BJ	Benin	229	616	8	0	(?:5[1-8]|6\d|9[013-9]|40)\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[2689]	00	4,8	2(?:02|1[037]|2[45]|3[68])\d{5}|7[3-5]\d{2}	row	8	81\d{6}|857[58]\d{4}							
BM	Bermuda	1	350	10	0,1	441(?:[37]\d|5[0-39])\d{5}				011	10	441(?:2(?:02|23|61|[3479]\d)|[46]\d{2}|5(?:4\d|60|89)|824)\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
BT	Bhutan	975	402	8	0	(?:1[67]|77)\d{6}	(\d{3})(\d{3});(\d)(\d{3})(\d{3})	$1 $2;$1 $2 $3	[2-7];[2-68]|7[246]	00	7	(?:2[3-6]|[34][5-7]|5[236]|6[2-46]|7[246]|8[2-4])\d{5}	row									
BO	Bolivia	591	736	8	0	[67]\d{7}|(?:33[237]|392|507)\d{5}|4[0234567]\d{6}	(\d)(\d{7});(\d{8});(\d{3})(\d{2})(\d{4})	$1 $2;$1;$1 $2 $3	[23]|4[46];[67];8	00	8,9	(?:2(?:2\d{2}|5(?:11|[258]\d|9[67])|6(?:12|2\d|9[34])|8(?:2[34]|39|62))|3(?:3\d{2}|4(?:6\d|8[24])|8(?:25|42|5[257]|86|9[25])|9(?:2\d|3[234]|4[248]|5[24]|6[2-6]|7\d))|4(?:4\d{2}|6(?:11|[24689]\d|72)))\d{4}|800\d{6}	row									
BQ	Bonaire	599	362	7,8	0	(?:31(?:8[14-8]|9[14578])|416[14-9]|7(?:0[01]|7[017]|8\d|9[056])\d)\d{3}				00	7	(?:318[023]|41(?:6[023]|70)|7(?:1[578]|50)\d)\d{3}	row									
BA	Bosnia and Herzegovina	387	218	8,9	0	6(?:0[34]|44|7\d|[1-356])\d{6}	(\d{3})(\d{3});(\d{2})(\d{3})(\d{3});(\d{2})(\d{3})(\d{3});(\d{2})(\d{2})(\d{2})(\d{3})	$1-$2;$1 $2 $3;$1 $2-$3;$1 $2 $3 $4	[2-9];6[1-356]|[7-9];[3-5];6	00	8	(?:3(?:[05-79][2-9]|1[4579]|[23][24-9]|4[2-4689]|8[2457-9])|49[2-579]|5(?:0[2-49]|[13][2-9]|[268][2-4679]|4[4689]|5[2-79]|7[2-69]|9[2-4689]))\d{5}|8[08]\d{6}	row	8	70(?:[23]\d|[56]0)\d{4}|8[12]\d{6}|9[0246]\d{6}							
BW	Botswana	267	652	8	0	7(?:(?:8[01]\d{2}|[1-6]\d{3})|7(?:[013-9]\d{2}|2(?:00|\d{2})))\d{3}	(\d{2})(\d{5});(\d{3})(\d{4});(\d{2})(\d{3})(\d{3})	$1 $2;$1 $2;$1 $2 $3	90;[2-6];7	00	7	(?:2(?:4[0-48]|6[0-24]|9[0578])|3(?:1[0-35-9]|55|[69]\d|7[013])|4(?:6[03]|7[1267]|9[0-5])|5(?:3[0389]|4[0489]|7[1-47]|88|9[0-49])|6(?:2[1-35]|5[149]|8[067]))\d{4}	row	7,8	79(?:1(?:[01]\d|20)|2[0-2]\d)\d{3}|90\d{5}							
BR	Brazil	55	724	10,11	0	1[1-9](?:7|9\d)\d{7}|(?:2[12478]|3[1-578]|[4689][1-9]|5[13-5]|7[13-579])(?:[6-8]|9\d?)\d{7}	(\d{4})(\d{4});(\d{5})(\d{4});(\d{3,5});(\d{2})(\d{4})(\d{4});(\d{2})(\d{5})(\d{4});(\d{4})(\d{4});([3589]00)(\d{2,3})(\d{4})	$1-$2;$1-$2;$1;$1 $2-$3;$1 $2-$3;$1-$2;$1 $2 $3	[2-9](?:[1-9]|0[1-9]);9(?:[1-9]|0[1-9]);1[125689];[1-9][1-9];(?:[14689][1-9]|2[12478]|3[1-578]|5[1-5]|7[13-579])9;(?:300|40(?:0|20));[3589]00	00(?:1[245]|2[1-35]|31|4[13]|[56]5|99)	9,10	(?:[14689][1-9]|2[12478]|3[1-578]|5[13-5]|7[13-579])[2-5]\d{7}|800\d{6,7}	row	8,9,10	300\d{7}|[34]00\d{5}|4(?:02|37)0\d{4}|(?:300|[59]00\d?)\d{6}							
IO	Diego Garcia	246	999	7	0	38\d{5}	(\d{3})(\d{4})	$1 $2	3	00	7	37\d{5}	row									
VG	British Virgin Islands	1	348	10	0,1	284[2-9]\d{6}				011	10	284496[0-5]\d{3}|284(?:229|4(?:22|9[45])|774|8(?:52|6[459]))\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
BN	Brunei	673	528	7	0	22[89]\d{4}|[78]\d{6}	(\d{3})(\d{4})	$1 $2	[2-578]	00	7	2(?:[013-9]\d|2[0-7])\d{4}|[3-5]\d{6}	row									
BG	Bulgaria	359	284	9	0	(?:4(?:3[07-9]|8\d)\d{5}|(?:8[7-9]\d|9(?:8\d|9[2-469]))\d{6})	(\d{6});(\d)(\d)(\d{2})(\d{2});(\d{3})(\d{4});(\d)(\d{3})(\d{3,4});(\d{2})(\d{3})(\d{2,3});(\d{3})(\d{2})(\d{3});(\d{3})(\d{3})(\d{2});(\d{2})(\d{3})(\d{3,4});(\d{3})(\d{3})(\d{3})	$1;$1 $2 $3 $4;$1 $2;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3	1;2;43[1-6]|70[1-9];2;[356]|4[124-7]|7[1-9]|8[1-6]|9[1-7];(?:70|8)0;43[1-7]|7;[48]|9[08];9	00	6,7,8	2\d{5,7}|(?:[36]\d|5[1-9]|8[1-6]|9[1-7])\d{5,6}|(?:4(?:[124-7]\d|3[1-6])|7(?:0[1-9]|[1-9]\d))\d{4,5}|800\d{5}	eu	8	700\d{5}|90\d{6}							
BF	Burkina Faso	226	613	8		(?:0[125-7]|5[1-8]|2[045]|[67]\d)\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[025-7]	00	8	2(?:0(?:49|5[23]|6[56]|9[016-9])|4(?:4[569]|5[4-6]|6[56]|7[0179])|5(?:[34]\d|50|6[5-7]))\d{4}	row									
BI	Burundi	257	642	8	0	(?:29|31|6[1257-9]|7[124-9])\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[2367]	00	8	22\d{6}	row									
CI	Côte d’Ivoire	225	612	8,10		(?:(?:2[0-3]80\d{4}|6[014-9]\d{6}|8[4-9]\d{6}|9[4-8]\d{6}|[457]\d{7})|0(?:[2-4689]\d{6}|1(?:\d{6}|(?:0[1-3]|[457][0-3])\d{6})|5(?:\d{6}|(?:0[014-6]|[4-9][4-6])\d{6})|7(?:\d{6}|(?:0[0-47-9]|[4-9][7-9])\d{6})))	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[02-9]	00	8,10	(?:2(?:0[023]|1[02357]|[23][045]|4[03-5])|3(?:0[06]|1[069]|[2-4][07]|5[09]|6[08]))\d{5}|(?:21(?:2[0-3]8)|25(?:2[0-4]0|3[0-6]0)|27(?:2(?:0[23]|1[2357]|2[45]|3[45]|4[3-5])|3(?:06|1[69]|[2-6]7)))\d{5}	row									
KH	Cambodia	855	456	8,9	0	(?:(?:1[28]|3[189]|9[67])\d|6[016-9]|7(?:[07-9]|[16]\d)|8(?:[013-79]|8\d))\d{6}|(?:1\d|9[0-57-9])\d{6}|(?:2[3-6]|3[2-6]|4[2-4]|[5-7][2-5])48\d{5}	(\d{2})(\d{3})(\d{3,4});(\d{4})(\d{3})(\d{3})	$1 $2 $3;$1 $2 $3	[1-9];1	00[14-9]	8,9,10	(?:2[3-6]|3[2-6]|4[2-4]|[5-7][2-5])(?:[237-9]|4[56]|5\d|6\d?)\d{5}|23(?:4[234]|8\d{2})\d{4}|1800(?:1\d|2[019])\d{4}	row	10	1900(?:1\d|2[09])\d{4}							
CM	Cameroon	237	624	8,9	0	6[25-9]\d{7}|[25-9]\d{7}	(\d{2})(\d{2})(\d{2})(\d{2});(\d)(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4;$1 $2 $3 $4 $5	88;[26]	00	8,9	2(?:22|33|4[23])\d{6}|8(?:00|8\d)\d{5}	row									
CA	Canada	1	302	10	0,1	(?:(?:(?:2(?:04[2-9]|50[2-9]|[23]6[2-9]|[48]9[2-9])|90[25][2-9])|4(?:(?:03[2-9]|50[2-9]|743)|1[68][2-9]|3[178][2-9])|5(?:(?:06[2-9]|48[2-9]|79[2-9])|1[49][2-9]|8[17][2-9])|6(?:(?:13[2-9]|39[2-9]|47[2-9]|[27]2[2-9])|0[04][2-9])|7(?:(?:429|78[2-9])|0[59][2-9]|8[02][2-9])|8(?:(?:19[2-9]|25[2-9]|[06]7[2-9])|7[39][2-9]))|3(?:(?:06[2-9]|43[2-9])|6(?:8\d|[57][2-9])))\d{6}|500555\d{4}				011	7,10	(?:2(?:04|[23]6|[48]9|50)|3(?:06|43|65)|4(?:03|1[68]|3[178]|50)|5(?:06|1[49]|48|79|8[17])|6(?:0[04]|13|22|39|47|72)|7(?:0[59]|78|8[02])|8(?:[06]7|19|25|73)|90[25])[2-9]\d{6}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	600[2-9]\d{6}|900[2-9]\d{6}|(?:5(?:00|2[12]|33|44|66|77|88)|622)[2-9]\d{6}							
CV	Cape Verde	238	625	7	0	(?:(?:5[1-389]|9\d)|[34][36])\d{5}	(\d{3})(\d{2})(\d{2})	$1 $2 $3	[2-59]	00	7	2(?:2[1-7]|3[0-8]|4[12]|5[1256]|6\d|7[1-3]|8[1-5])\d{4}	row									
KY	Cayman Islands	1	346	10	0,1	345(?:(?:32[1-9]|649|826|420)|5(?:1[67]|2[5-79]|4[6-9]|50|76)|9(?:1[67]|2[2-9]|3[689]))\d{4}				011	10	345(?:2(?:22|44)|444|6(?:23|38|40)|7(?:4[35-79]|6[6-9]|77)|8(?:00|1[45]|25|[48]8)|9(?:14|4[035-9]))\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|345976\d{4}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}|345849\d{4}							
